,message,label
1135,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",ham
1136,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,ham
1137,My sister cleared two round in birla soft yesterday.,ham
1138,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,ham
1139,"""EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.""",ham
1140,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",ham
1141,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",ham
1142,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,spam
1143,Went to ganesh dress shop,ham
1144,No need to say anything to me. I know i am an outsider,ham
1145,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,ham
1146,As in i want custom officer discount oh.,ham
1147,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over Â£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,spam
1148,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",ham
1149,Just nw i came to hme da..,ham
1150,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,spam
1151,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,ham
1152,Thanks chikku..:-) gud nyt:-*,ham
1153,"Haha, just what I was thinkin",ham
1154,As usual u can call me ard 10 smth.,ham
1155,"Yes obviously, but you are the eggs-pert and the potato headâ€¦ Speak soon! ",ham
1156,Lol ok. I'll snatch her purse too.,ham
1157,I sent them. Do you like?,ham
1158,HMM yeah if your not too grooved out! And im looking forward to my pound special :),ham
1159,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueÂ¡C C RingtoneÂ¡,spam
1160,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,ham
1161,How are you with moneY...as in to you...money aint a thing....how are you sha!,ham
1162,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,spam
1163,Everybody had fun this evening. Miss you.,ham
1164,Yup ok...,ham
1165,Ok... Thanx... Gd nite 2 Ã¼ too...,ham
1166,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,ham
1167,I just cooked a rather nice salmon a la you,ham
1168,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",ham
1169,Re your call; You didn't see my facebook huh?,ham
1170,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,ham
1171,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,ham
1172,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,ham
1173,Nt joking seriously i told,ham
1174,K sure am in my relatives home. Sms me de. Pls:-),ham
1175,I hope your pee burns tonite.,ham
1176,"Sorry, I'll call later",ham
1177,"Miss ya, need ya, want ya, love ya.",ham
1178,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",ham
1179,Aiyah u did ok already lar. E nydc at wheellock?,ham
1180,You getting back any time soon?,ham
1181,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a Â£1500 Bonus Prize, call 09066364589",spam
1182,Can come my room but cannot come my house cos my house still messy... Haha...,ham
1183,Keep my payasam there if rinu brings,ham
1184,How are you holding up?,ham
1185,Is there any training tomorrow?,ham
1186,"Ur balance is now Â£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",spam
1187,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,ham
1188,"Win the newest Â“Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",spam
1189,See? I thought it all through,ham
1190,No that just means you have a fat head,ham
1191,Sounds like you have many talents! would you like to go on a dinner date next week?,ham
1192,U coming 2 pick me?,ham
1193,Sorry i'm not free...,ham
1194,When are you going to ride your bike?,ham
1195,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,spam
1196,You have 1 new message. Please call 08712400200.,spam
1197,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,spam
1198,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,ham
1199,Am surfing online store. For offers do you want to buy any thing.,ham
1200,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp Â£1.50/msg.,spam
1201,"""Hi darlin did youPhone me? Im atHome if youwanna chat.""",ham
1202,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,ham
1203,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a Â£150 prize. To collect is easy. Just call 09061743386,spam
1204,"â€¦ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,ham
1205,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,ham
1206,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam
1207,"Sorry, I'll call later",ham
1208,"It's cool, we can last a little while. Getting more any time soon?",ham
1209,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,spam
1210,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890Â£1.50 per msg,spam
1211,Hi..i got the money da:),ham
1212,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",ham
1213,Do u hav any frnd by name ashwini in ur college?,ham
1214,Hi! This is Roger from CL. How are you?,ham
1215,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,spam
1216,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",ham
1217,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",ham
1218,"Sorry, I can't help you on this.",ham
1219,Convey my regards to him,ham
1220,And maybe some pressies,ham
1221,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,spam
1222,But you dint in touch with me.,ham
1223,U 2.,ham
1224,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",ham
1225,Lol its ok I didn't remember til last nite,ham
1226,K I'll call you when I'm close,ham
1227,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,ham
1228,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,ham
1229,At WHAT TIME should i come tomorrow,ham
1230,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),ham
1231,meet you in corporation st outside gap â€¦ you can see how my mind is working!,ham
1232,I just really need shit before tomorrow and I know you won't be awake before like 6,ham
1233,I am great! How are you?,ham
1234,What time you think you'll have it? Need to know when I should be near campus,ham
1235,If I was I wasn't paying attention,ham
1236,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!,spam
1237,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",ham
1238,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,spam
1239,U should make a fb list,ham
1240,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,ham
1241,I will treasure every moment we spend together...,ham
1242,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,spam
1243,"Sorry, I'll call later",ham
1244,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,ham
1245,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",ham
1246,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",ham
1247,"URGENT!! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins",spam
1248,I'm gonna rip out my uterus.,ham
1249,"Loan for any purpose Â£500 - Â£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam
1250,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,spam
1251,Even if he my friend he is a priest call him now,ham
1252,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",ham
1253,"Thatâ€˜s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",ham
1254,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,ham
1255,"As usual..iam fine, happy &amp; doing well..:)",ham
1256,Like a personal sized or what,ham
1257,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,ham
1258,"Aight, I'll text you when I'm back",ham
1259,Well boy am I glad G wasted all night at applebees for nothing,ham
1260,Why you Dint come with us.,ham
1261,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,ham
1262,Please dont say like that. Hi hi hi,ham
1263,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,spam
